year,movieid,charactername1,charactername2,charactername3,sex,actorid,adj
1982,23615,Sir Percy Blakeney,The Scarlet Pimpernel,,Male,26659,foppish
1982,24129,Höglund,,,Male,70069,affluent
1982,24129,Sven,,,Male,1640,feeble-minded
1982,24745,Sweeney Todd,,,Male,38337,mysterious
1982,262,Rupert Pupkin,,,Male,380,attempts
1982,262,Rupert Pupkin,,,Male,380,comic
1982,2623,Sergeant Emil Foley,,,Male,20959,drill
1982,2623,Sergeant Emil Foley,,,Male,20959,no-nonsense
1982,2644,Albert Au,,,Male,26726,detective
1982,26639,Mick Travis,,,Male,56890,investigative
1982,26639,Mick Travis,,,Male,56890,reporter
1982,28307,Hammett,,,Male,8351,dashiell
1982,28307,Hammett,,,Male,8351,detective
1982,28307,Hammett,,,Male,8351,former
1982,28307,Hammett,,,Male,8351,private
1982,30049,Peter Sharpe,,,Male,100618,technician
1982,31264,Zor,,,Male,99539,evil
1982,31264,Zor,,,Male,99539,mustachioed
1982,33374,Bob Spinnaker,,,Male,26283,salesman
1982,33374,Bob Spinnaker,,,Male,26283,snooty
1982,33374,Bob Spinnaker,,,Male,26283,yacht
1982,37191,Mike Hammer,,,Male,23346,detective
1982,38849,Dr. Daniel,,,Male,14277,eccentric
1982,38849,Dr. Daniel,,,Male,14277,scientist
1982,41291,Hank,,,Male,8351,down-to-earth
1982,4193,Hercule Poirot,,,Male,14501,brings
1982,4193,Hercule Poirot,,,Male,14501,diamond
1982,4193,Hercule Poirot,,,Male,14501,phony
1982,46522,Cutter,,,Male,5695,bell-bottomed
1982,46522,Cutter,,,Male,5695,biker
1982,46522,Cutter,,,Male,5695,leader
1982,54339,Abbas,,,Male,97273,ingenuous
1982,71524,Jo Cavalier,,,Male,3829,boxer
1982,71524,Jo Cavalier,,,Male,3829,french
1982,71524,Simon Rosenblum,,,Male,146217,boy
1982,71524,Simon Rosenblum,,,Male,146217,little
1982,81001,Rupert,,,Male,1229,fiancée
1982,81001,Rupert,,,Male,1229,new
1982,9387,Conan,,,Male,1100,young
1982,9442,Rigby Reardon,,,Male,67773,eye
1982,9442,Rigby Reardon,,,Male,67773,private
1982,9728,Jason,,,Male,58807,maniacal
1983,13567,Angela,,,Female,74673,shy
1983,13567,Angela,,,Female,74673,baker
1983,17381,Judy,,,Female,2227,new
1983,17381,Judy,,,Female,2227,friend
1983,42106,Carmen,,,Female,103670,sexy
1983,45233,Albina,,,Female,101194,deranged
1983,61798,Sonia,,,Female,224299,same
1983,61798,Sonia,,,Female,224299,girl
1983,47808,Dale,,,Female,15110,young
1983,10576,Norman Bates,,,Male,7301,killer
1983,10576,Norman Bates,,,Male,7301,serial
1983,11030,Leonard Zelig,,,Male,1243,chameleon
1983,11030,Leonard Zelig,,,Male,1243,human
1983,11948,Celliers,,,Male,7487,british
1983,11948,Celliers,,,Male,7487,jack
1983,11948,Celliers,,,Male,7487,major
1983,11948,Yonoi,,,Male,11382,captain
1983,11948,Yonoi,,,Male,11382,strict
1983,12921,Brewmeister Smith,,,Male,2201,suspicious
1983,15895,Deathstalker,,,Male,78912,warrior
1983,18587,Leo Kessler,,,Male,4960,detective
1983,20894,Kolya Gerasimov,,,Male,3372812,6-grader
1983,21721,Eddie Wilson,,,Male,60650,—
1983,21721,Eddie Wilson,,,Male,60650,—
1983,21721,Eddie Wilson,,,Male,60650,leader
1983,21721,Eddie Wilson,,,Male,60650,long-lost
1983,27214,John Baxter,,,Male,10555,journalist
1983,27214,John Baxter,,,Male,10555,skeptical
1983,35432,Ben Pease,,,Male,121417,slave
1983,35432,Ben Pease,,,Male,121417,trader
1983,38219,Yor,,,Male,61144,muscular
1983,38782,Rat,,,Male,39025,friend
1983,38782,Rat,,,Male,39025,new
1983,42106,Antonio,,,Male,133182,choreographer
1983,42106,Antonio,,,Male,133182,middle-aged
1983,42113,Tatsuhei,,,Male,95345,son
1983,42121,Mac Sledge,,,Male,3087,country
1983,42121,Mac Sledge,,,Male,3087,former
1983,42121,Mac Sledge,,,Male,3087,singer
1983,47364,Jared-Syn,,,Male,47461,evil
1983,50572,Ching Wan,,,Male,83624,champion
1983,50572,Ching Wan,,,Male,83624,chinese
1983,50572,Hashimoto,,,Male,70674,champion
1983,50572,Hashimoto,,,Male,70674,japanese
1983,57978,Mark,,,Male,65301,individual
1983,57978,Mark,,,Male,65301,shy
1983,58087,Marco,,,Male,23961,coccia
1983,58087,Marco,,,Male,23961,mechanic
1983,58087,Marco,,,Male,23961,young
1983,64504,Pascal,,,Male,21177,realizes
1983,64504,Pascal,,,Male,21177,seductive
1983,68275,Mattia,,,Male,67967,forty-something
1983,82820,Don Filippo Neri,,,Male,21234,italian
1983,82820,Don Filippo Neri,,,Male,21234,priest
1983,83486,Sergei Makarov,,,Male,1090481,anniversary
1983,83486,Sergei Makarov,,,Male,1090481,fortieth
1983,860,David,,,Male,4756,high
1983,860,David,,,Male,4756,lightman
1983,860,David,,,Male,4756,school
1983,860,David,,,Male,4756,student
1983,9531,Gus Gorman,,,Male,9309,brilliant
1984,9326,Joan Wilder,,,Female,3391,novelist
1984,9610,Zula,,,Female,10661,warrior
1984,9610,Zula,,,Female,10661,woman
1984,8764,Hillary Flammond,,,Female,55907,gorgeous
1984,11507,Holly Body,,,Female,29369,answers—with
1984,11507,Holly Body,,,Female,29369,porn
1984,11507,Holly Body,,,Female,29369,actress
1984,469,Eva,,,Female,6395,sixteen-year-old
1984,469,Eva,,,Female,6395,cousin
1984,14746,Ellen Aim,,,Female,2882,kidnap
1984,14746,Ellen Aim,,,Female,2882,rock
1984,14746,Ellen Aim,,,Female,2882,singer
1984,11205,Sylvia,,,Female,67690,beautiful
1984,10631,Edwina Cutwater,,,Female,10437,stubborn
1984,10631,Edwina Cutwater,,,Female,10437,millionaire
1984,10631,Edwina Cutwater,,,Female,10437,dies
1984,10631,Terry Hoskins,,,Female,21618,vibrant
1984,11905,Rosaleen,,,Female,70882,grows
1984,40061,Julie,,,Female,1957,beautiful
1984,40061,Julie,,,Female,1957,young
1984,40814,Joanna Crane,China Blue,,Female,3391,high
1984,40814,Joanna Crane,China Blue,,Female,3391,class
1984,40814,Joanna Crane,China Blue,,Female,3391,prostitute
1984,47359,Caddie Winger,,,Female,4513,new-to-town
1984,66091,Ogudalova,,,Female,28079,noble
1984,66091,Ogudalova,,,Female,28079,poor
1984,66091,Ogudalova,,,Female,28079,widow
1984,66091,Ogudalova,,,Female,28079,harita
1984,66091,Ogudalova,,,Female,28079,ignatyevna
1984,40771,Cheryl,,,Female,53261,naive
1984,40771,Cheryl,,,Female,53261,intellectual
1984,40978,Emmanuelle,,,Female,135617,beautiful
1984,61798,Sonia,,,Female,224299,same
1984,61798,Sonia,,,Female,224299,girl
1984,11379,Buckaroo Banzai,,,Male,27811,musician
1984,12762,Lou Canova,,,Male,73591,lounge
1984,12762,Lou Canova,,,Male,73591,singer
1984,12762,Lou Canova,,,Male,73591,washed-up
1984,14746,Tom Cody,,,Male,60650,soldier-for-hire
1984,15239,Melvin Junko,,,Male,98329,boy
1984,15239,Melvin Junko,,,Male,98329,mop
1984,1885,Mr. Miyagi,,,Male,23915,handyman
1984,1885,Mr. Miyagi,,,Male,23915,japanese
1984,19621,Willie Parker,,,Male,28641,ex-gangster
1984,20894,Kolya Gerasimov,,,Male,3372812,6-grader
1984,30438,Bertoldino,,,Male,225140,foolish
1984,30438,Bertoldino,,,Male,225140,son
1984,31939,Guy Bennett,,,Male,4757,american
1984,31939,Guy Bennett,,,Male,4757,interviews
1984,31939,Guy Bennett,,,Male,4757,journalist
1984,32081,Paulie,,,Male,21315,cousin
1984,32081,Paulie,,,Male,21315,decide
1984,32081,Paulie,,,Male,21315,troublesome
1984,40061,Stephane Margelle,,,Male,3829,serial
1984,40061,Stephane Margelle,,,Male,3829,womanizer
1984,40978,Marc,,,Male,5274,former
1984,40978,Marc,,,Male,5274,lover
1984,4274,Dubreuilh,,,Male,24366,aristocratic
1984,4274,Dubreuilh,,,Male,24366,colonel
1984,48953,Annibale Salvemini,,,Male,45982,incorruptible
1984,48953,Annibale Salvemini,,,Male,45982,judge
1984,57565,Allardyce,,,Male,10983,accountant
1984,57565,Allardyce,,,Male,10983,henry
1984,57565,Gilbert Chilvers,,,Male,383,meek
1984,58087,Marco,,,Male,23961,coccia
1984,58087,Marco,,,Male,23961,mechanic
1984,58087,Marco,,,Male,23961,young
1984,61968,Dominic Santini,,,Male,7502,friend
1984,69343,John Eastland,,,Male,27012,flamethrower-wielding
1984,69343,John Eastland,,,Male,27012,vigilante
1984,87235,Dillard,,,Male,2228,criminal
1984,87235,Dillard,,,Male,2228,friends
1984,87235,Dillard,,,Male,2228,unemployed
1984,8764,Nick Rivers,,,Male,5576,american
1984,8764,Nick Rivers,,,Male,5576,dashing
1984,8764,Nick Rivers,,,Male,5576,popular
1984,8764,Nick Rivers,,,Male,5576,singer
1985,11557,Jules,,,Female,3416,stylish
1985,9838,Jesse Huston,,,Female,4430,beautiful
1985,19064,Countess,,,Female,27964,400-year-old
1985,19064,Countess,,,Female,27964,vampire
1985,29794,Jenny Templeton,,,Female,34535,lovely
1985,24742,Toni,,,Female,92509,honor
1985,24742,Toni,,,Female,92509,student
1985,19259,Beth Wexler,,,Female,12931,beautiful
1985,19259,Beth Wexler,,,Female,12931,down-to
1985,19259,Beth Wexler,,,Female,12931,earth
1985,12701,Daisy McConnahay,,,Female,2630,aristocratic
1985,12701,Daisy McConnahay,,,Female,2630,rebel
1985,6320,Noria,,,Female,1957,girl-friend
1985,10014,Freddy Krueger,,,Male,5139,child
1985,10014,Freddy Krueger,,,Male,5139,deceased
1985,10014,Freddy Krueger,,,Male,5139,murderer
1985,10849,Tom Baxter,Gil Shepherd,,Male,8447,archaeologist
1985,10849,Tom Baxter,Gil Shepherd,,Male,8447,time
1985,10925,Freddy,,,Male,64198,employee
1985,10925,Freddy,,,Male,64198,new
1985,13667,Lane Meyer,,,Male,3036,high
1985,13667,Lane Meyer,,,Male,3036,school
1985,13667,Lane Meyer,,,Male,3036,student
1985,170033,Daniel Pratt,,,Male,15135,officer
1985,170033,Daniel Pratt,,,Male,15135,police
1985,170033,Daniel Pratt,,,Male,15135,retired
1985,19181,Ole,,,Male,79057,friend
1985,19181,Ole,,,Male,79057,norwegian
1985,19492,Captain EO,,,Male,82702,infamous
1985,29794,Stefan Crosscoe,,,Male,113,enigmatic
1985,30069,Louden Swain,,,Male,8654,high
1985,30069,Louden Swain,,,Male,8654,school
1985,30069,Louden Swain,,,Male,8654,wrestler
1985,31410,Otík,,,Male,587301,sweet-tempered
1985,33766,Arnold Friend,,,Male,4515,mysterious
1985,40411,Grimm,,,Male,3829,clever
1985,40411,Grimm,,,Male,3829,rascal
1985,40929,Michael Dunn,,,Male,37041,sixteen-year-old
1985,5683,Pee-wee Herman,,,Male,5129,childish
1985,5683,Pee-wee Herman,,,Male,5129,eccentric
1985,58191,Leonardo,,,Male,67967,friends
1985,58191,Leonardo,,,Male,67967,reckless
1985,64494,Cody Abilene,,,Male,129668,eye
1985,64494,Cody Abilene,,,Male,129668,private
1985,64494,Cody Abilene,,,Male,129668,tale
1985,68,Sam Lowry,,,Male,378,bureaucrat
1985,68,Sam Lowry,,,Male,378,low-level
1985,707,Max Zorin,,,Male,4690,big
1985,707,Max Zorin,,,Male,4690,industry
1985,707,Max Zorin,,,Male,4690,leader
1985,7234,Shurka,,,Male,33942,evil
1986,13597,Sarah,,,Female,6161,teen
1986,10776,Audrey,,,Female,13420,fellow
1986,10776,Audrey,,,Female,13420,co-worker
1986,10776,Audrey,,,Female,13420,fulquard
1986,10974,Lorelei,,,Female,65987,ex-girlfriend
1986,9930,Chelsea Deardon,,,Female,589,unpredictable
1986,9930,Chelsea Deardon,,,Female,589,client
1986,10002,Simone,,,Female,61840,high
1986,10002,Simone,,,Female,61840,class
1986,10002,Simone,,,Female,61840,call
1986,10002,Simone,,,Female,61840,girl
1986,13853,Ayla,,,Female,589,little
1986,70966,Katya,,,Female,20892,rebellious
1986,70966,Katya,,,Female,20892,daughter
1986,10017,Jake Kesey,The Wraith,,Male,6952,creates
1986,10017,Jake Kesey,The Wraith,,Male,6952,mysterious
1986,10017,Jake Kesey,The Wraith,,Male,6952,power
1986,10136,Chandler Jarrell,,,Male,776,social
1986,10136,Chandler Jarrell,,,Male,776,worker
1986,10136,Sardo Numspa,,,Male,4391,evil
1986,11873,Vincent Lauria,,,Male,500,green
1986,14924,Sid Vicious,,,Male,64,bassist
1986,14924,Sid Vicious,,,Male,64,temperamental
1986,15596,Thornton Melon,,,Male,3198,millionaire
1986,15596,Thornton Melon,,,Male,3198,self-made
1986,16337,Leatherface,,,Male,422214,chainsaw-wielding
1986,16337,Leatherface,,,Male,422214,maniac
1986,192,William of Baskerville,,,Male,738,14th-century
1986,192,William of Baskerville,,,Male,738,franciscan
1986,192,William of Baskerville,,,Male,738,monk
1986,19492,Captain EO,,,Male,82702,infamous
1986,19975,Dark Heart,The Boy (voice),,Male,85367,evil
1986,20537,Caravaggio,,,Male,31431,artist
1986,20537,Caravaggio,,,Male,31431,influential
1986,20537,Caravaggio,,,Male,31431,italian
1986,2620,Frank Dooley,,,Male,7180,policeman
1986,2620,Norman Kane,,,Male,26510,defense
1986,2620,Norman Kane,,,Male,26510,former
1986,2620,Norman Kane,,,Male,26510,inept
1986,2620,Norman Kane,,,Male,26510,lawyer
1986,27408,Drew Stargrove,,,Male,10167,agent
1986,27408,Drew Stargrove,,,Male,10167,secret
1986,31924,Turner Kendall,,,Male,1229,ex-policeman
1986,31924,Turner Kendall,,,Male,1229,loner
1986,41263,Derek,,,Male,6384,boy
1986,41263,Derek,,,Male,6384,rich
1986,44268,Ugo Fantozzi,,,Male,27433,clerk
1986,44268,Ugo Fantozzi,,,Male,27433,unlucky
1986,52886,Gerald Kingsland,,,Male,936,middle-aged
1986,60375,Igor,,,Male,4828,soviet
1986,63269,Aldo Moro,,,Male,14276,brigades
1986,63269,Aldo Moro,,,Male,14276,far-left
1986,63269,Aldo Moro,,,Male,14276,kidnap
1986,63269,Aldo Moro,,,Male,14276,red
1986,63269,Aldo Moro,,,Male,14276,terrorist
1986,68590,Michael,,,Male,64896,buddy
1986,68590,Michael,,,Male,64896,good
1986,78068,Mervo,,,Male,193933,marvelous
1986,9377,Ferris Bueller,,,Male,4756,high
1986,9377,Ferris Bueller,,,Male,4756,school
1986,9377,Ferris Bueller,,,Male,4756,slacker
1986,9710,Agon,,,Male,14731,evil
1986,9710,Agon,,,Male,14731,lord
1987,144,Marion,,,Female,2312,lonely
1987,144,Marion,,,Female,2312,trapeze
1987,144,Marion,,,Female,2312,artist
1987,14367,Chris Parker,,,Female,1951,senior
1987,31056,Magda,,,Female,1384,opposite
1987,31056,Magda,,,Female,1384,neighbour
1987,12623,Kathleen Riley,,,Female,38225,public
1987,12623,Kathleen Riley,,,Female,38225,defender
1987,31650,Claire Gregory,,,Female,13920,fancy
1987,31650,Claire Gregory,,,Female,13920,nightclub
1987,31650,Claire Gregory,,,Female,13920,socialite
1987,20242,Lauren Ames,,,Female,56881,actress
1987,28218,Reena the Seer,Princess Evie,,Female,44995,evil
1987,28218,Reena the Seer,Princess Evie,,Female,44995,sorcerer
1987,62491,Silvia,,,Female,27163,black-sheep
1987,62491,Silvia,,,Female,27163,sister
1987,34870,Medea,,,Female,88144,greek
1987,34870,Medea,,,Female,88144,tragedy
1987,64437,Lilas,,,Female,39881,bimbo
1987,64437,Lilas,,,Female,39881,girlfriend
1987,10081,Rick Latimer,,,Male,26485,new
1987,10081,Rick Latimer,,,Male,26485,principal
1987,12476,Lloyd Gallagher,,,Male,6677,agent
1987,12476,Lloyd Gallagher,,,Male,6677,fbi
1987,12476,Lloyd Gallagher,,,Male,6677,young
1987,12919,Ronald Miller,,,Male,18352,high
1987,12919,Ronald Miller,,,Male,18352,schooler
1987,13339,Jerry Mitchell,,,Male,1953,high
1987,13339,Jerry Mitchell,,,Male,1953,schooler
1987,15582,Todd Howard,,,Male,23532,awkward
1987,15582,Todd Howard,,,Male,23532,college
1987,15582,Todd Howard,,,Male,23532,student
1987,15785,Sam Treadwell,,,Male,7219,businessman
1987,15785,Sam Treadwell,,,Male,7219,successful
1987,1825,Lincoln Hawk,,,Male,16483,big-rig
1987,1825,Lincoln Hawk,,,Male,16483,hard-luck
1987,1825,Lincoln Hawk,,,Male,16483,trucker
1987,19209,Vic,,,Male,4724,experienced
1987,19209,Vic,,,Male,4724,guide
1987,20242,Stanislav Korzenowski,,,Male,10360,great
1987,20242,Stanislav Korzenowski,,,Male,10360,professor
1987,20242,Stanislav Korzenowski,,,Male,10360,theatre
1987,23599,Malak Al Rahim,,,Male,57756,terrorist
1987,27551,Kadar,,,Male,97878,evil
1987,27857,Joe Orton,,,Male,64,british
1987,27857,Joe Orton,,,Male,64,controversial
1987,27857,Joe Orton,,,Male,64,playwright
1987,28768,Sam Morgan,,,Male,37251,detective
1987,28768,Sam Morgan,,,Male,37251,private
1987,31056,Tomek,,,Male,107571,19-year-old
1987,31415,Ali Nazik,,,Male,109085,countryman
1987,31415,Ali Nazik,,,Male,109085,ingenuous
1987,34101,Bobby Taylor,,,Male,68750,employee
1987,34101,Bobby Taylor,,,Male,68750,hot-dog
1987,34101,Bobby Taylor,,,Male,68750,stand
1987,44658,Romano,,,Male,5676,patroni
1987,44658,Romano,,,Male,5676,superfluous
1987,51521,Charles,,,Male,114271,nerdy
1987,51521,Kaz,,,Male,24519,strange
1987,5548,Officer Alex J. Murphy,RoboCop,,Male,27811,prototype
1987,5548,Officer Alex J. Murphy,RoboCop,,Male,27811,untested
1987,635,Harry Angel,,,Male,2295,detective
1987,635,Harry Angel,,,Male,2295,down-and-out
1987,635,Harry Angel,,,Male,2295,private
1987,635,Louis Cyphre,,,Male,380,mysterious
1987,64544,Alexandre,,,Male,554142,friend
1987,64544,Alexandre,,,Male,554142,witty
1987,64544,Fabien,,,Male,29517,know
1987,78146,Tim Madden,,,Male,31070,40-something
1987,78146,Tim Madden,,,Male,31070,bottle-baby
1987,78146,Tim Madden,,,Male,31070,ex-con
1987,941,Martin Riggs,,,Male,2461,cop
1987,941,Martin Riggs,,,Male,2461,unhinged
1987,941,Roger Murtaugh,,,Male,2047,buttoned-down
1987,941,Roger Murtaugh,,,Male,2047,detective
1987,941,Roger Murtaugh,,,Male,2047,lapd
1987,957,Dark Helmet,,,Male,8872,nefarious
1987,957,Lone Starr,,,Male,8984,space-bum-for-hire
1988,847,Queen Bavmorda,,,Female,12657,evil
1988,10644,Sabina,,,Female,5313,bohemian
1988,31056,Magda,,,Female,1384,opposite
1988,31056,Magda,,,Female,1384,neighbour
1988,18917,Alice,,,Female,83876,novel
1988,18917,Alice,,,Female,83876,‘
1988,18917,Alice,,,Female,83876,’
1988,18917,Alice,,,Female,83876,s
1988,18917,Alice,,,Female,83876,adventures
1988,59797,Cynthia,,,Female,56978,young
1988,13482,Ruby Archuleta,,,Female,27396,activist
1988,34870,Medea,,,Female,88144,greek
1988,34870,Medea,,,Female,88144,tragedy
1988,38909,Luna,,,Female,4202,fancy
1988,38909,Luna,,,Female,4202,nightclub
1988,38909,Luna,,,Female,4202,la
1988,38909,Luna,,,Female,4202,queen
1988,17126,Jennie Lee,,,Female,105647,street-smart
1988,17126,Jennie Lee,,,Female,105647,lead
1988,17126,Jennie Lee,,,Female,105647,singer
1988,20847,Dina,,,Female,86635,former
1988,20847,Dina,,,Female,86635,girlfriend
1988,41961,Vera,,,Female,1016414,little
1988,10281,Jason Voorhees,,,Male,62596,bloodthirsty
1988,10644,Tomas,,,Male,11856,successful
1988,10644,Tomas,,,Male,11856,surgeon
1988,11357,Michael Myers,,,Male,69129,comatose
1988,15158,Reggie,,,Male,97939,old
1988,15158,Reggie,,,Male,97939,pal
1988,20122,Karrer,,,Male,49673,married
1988,21185,Nick Deezy,,,Male,4785,meet
1988,21185,Nick Deezy,,,Male,4785,psychometrist
1988,23752,John W. Burns  Jr.,,,Male,707,escaped
1988,23752,John W. Burns  Jr.,,,Male,707,escaped
1988,23752,John W. Burns  Jr.,,,Male,707,burns
1988,2617,Chet Ripley,,,Male,7180,chicago
1988,2617,Chet Ripley,,,Male,7180,man
1988,2617,Chet Ripley,,,Male,7180,outdoorsy
1988,27412,Jack Chandler,,,Male,97697,eye
1988,27412,Jack Chandler,,,Male,97697,private
1988,31056,Tomek,,,Male,107571,19-year-old
1988,32331,Alan Appleby,,,Male,1524,friend
1988,380,Charlie Babbitt,,,Male,500,selfish
1988,380,Charlie Babbitt,,,Male,500,yuppie
1988,38909,Ken,,,Male,6386,courteous
1988,38909,Ken,,,Male,6386,gentleman
1988,38950,Simon Moon,,,Male,41224,notorious
1988,39422,Boris,,,Male,1977,boyfriend
1988,39422,Boris,,,Male,1977,jealous
1988,41664,Mariangela Fantozzi,Uga,,Male,95019,grand-daughter
1988,4281,Hercule Poirot,,,Male,14501,dead
1988,47429,Julien,,,Male,64751,14-year
1988,47429,Julien,,,Male,64751,old
1988,51228,Jean-Roger,,,Male,19076,violent
1988,856,Eddie Valiant,,,Male,382,detective
1988,9647,Eliot Loudermilk,,,Male,95024,firing
1988,9647,Eliot Loudermilk,,,Male,95024,member
1988,9647,Eliot Loudermilk,,,Male,95024,staff
1988,9717,Jonathan Knox,,,Male,13022,expert
1988,9717,Jonathan Knox,,,Male,13022,tracker
1989,10835,Jennie,,,Female,67046,beautiful
1989,10835,Jennie,,,Female,67046,nightclub
1989,10835,Jennie,,,Female,67046,chanteuse
1989,51110,Anka,,,Female,1211524,college-aged
1989,118667,Magda,,,Female,1384,older
1989,118667,Magda,,,Female,1384,neighbor
1989,21799,Paula Carson,,,Female,100870,high
1989,21799,Paula Carson,,,Female,100870,school
1989,21799,Paula Carson,,,Female,100870,student
1989,22711,Blaze Starr,,,Female,12139,young
1989,22711,Blaze Starr,,,Female,12139,stripper
1989,10135,Brad Wesley,,,Male,856,big
1989,10135,Brad Wesley,,,Male,856,local
1989,10135,Brad Wesley,,,Male,856,shot
1989,10283,Jason Voorhees,,,Male,62596,killer
1989,10283,Jason Voorhees,,,Male,62596,serial
1989,118663,Janusz,,,Male,7107,former
1989,118663,Janusz,,,Male,7107,lover
1989,11974,Ray Peterson,,,Male,31,suburbanite
1989,12150,Frank Keller,,,Male,1158,detective
1989,15618,Achilles,,,Male,78463,conscientious
1989,15618,Achilles,,,Male,78463,fights
1989,20307,Hank Storm,,,Male,38560,shot
1989,3064,Alex Finch,,,Male,3223,brings
1989,3064,Alex Finch,,,Male,3223,fate
1989,31583,Jack Andrews,,,Male,5576,feckless
1989,31583,Jack Andrews,,,Male,5576,investigator
1989,31583,Jack Andrews,,,Male,5576,private
1989,35927,King Babar,,,Male,13950,elephant
1989,35927,King Babar,,,Male,13950,monarch
1989,41583,Marco,,,Male,121732,girl
1989,41583,Marco,,,Male,121732,mysterious
1989,41583,Marco,,,Male,121732,tells
1989,41946,D'Artagnan,,,Male,13919,impoverished
1989,45225,Nick Chapman,,,Male,4724,film
1989,45225,Nick Chapman,,,Male,4724,grad
1989,45225,Nick Chapman,,,Male,4724,recent
1989,45225,Nick Chapman,,,Male,4724,school
1989,4925,Jerry Beck,,,Male,25129,detective
1989,4925,Jerry Beck,,,Male,25129,searches
1989,49978,Thomas Edison,,,Male,125763,moment
1989,49978,Thomas Edison,,,Male,125763,same
1989,709,Franz Sanchez,,,Male,2055,drug
1989,709,Franz Sanchez,,,Male,2055,lord
1989,709,Franz Sanchez,,,Male,2055,notorious
1990,251,Oda Mae Brown,,,Female,2395,psychic
1990,483,Lula Fortune,,,Female,4784,girlfriend
1990,4587,Charlotte Flax,,,Female,1920,fifteen-year-old
1990,9588,Crazy Cora,,,Female,1212,american
1990,9588,Crazy Cora,,,Female,1212,expatriate
1990,38718,Sunny von Bülow,Narrator,,Female,515,wealthy
1990,11510,Nancy Aglet,,,Female,37366,little
1990,32043,Camilla,,,Female,36820,young
1990,36843,Wendy,,,Female,47699,live
1990,31923,Dinky Bossetti,,,Female,1920,teen
1990,41806,Carmela,,,Female,2744,patriotic
1990,41806,Carmela,,,Female,2744,consent
1990,108553,Jeanine,,,Female,9995,younger
1990,108553,Jeanine,,,Female,9995,sister
1990,81128,Jo Jo,,,Female,65353,young
1990,81128,Jo Jo,,,Female,65353,woman
1990,81128,Jo Jo,,,Female,65353,hostage
1990,11077,Junior,,,Male,68209,old
1990,12719,John Buckner,,,Male,2628,20-something
1990,12719,John Buckner,,,Male,2628,agent
1990,12719,John Buckner,,,Male,2628,fbi
1990,12719,John Buckner,,,Male,2628,uptight
1990,1573,John McClane,,,Male,62,cop
1990,1573,John McClane,,,Male,62,off-duty
1990,2119,Cole Trickle,,,Male,500,car
1990,2119,Cole Trickle,,,Male,500,driver
1990,2119,Cole Trickle,,,Male,500,stock
1990,2119,Cole Trickle,,,Male,500,unproven
1990,251,Carl Bruner,,,Male,3417,business
1990,251,Carl Bruner,,,Male,3417,corrupt
1990,251,Carl Bruner,,,Male,3417,partner
1990,31923,Denton Webb,,,Male,8447,flame
1990,31923,Denton Webb,,,Male,8447,now-married
1990,31923,Denton Webb,,,Male,8447,old
1990,40446,Orville Ketchum,,,Male,9659,neighbor
1990,40446,Orville Ketchum,,,Male,9659,weird
1990,41823,Bleek Gilliam,,,Male,5292,grows
1990,59050,Gonnella,,,Male,27433,former
1990,59050,Gonnella,,,Male,27433,prefect
1990,59050,Gonnella,,,Male,27433,wander
1990,63057,Baron de Sigognac,,,Male,20239,young
1990,64508,Rumata,Anton,,Male,1002103,don
1990,64508,Rumata,Anton,,Male,1002103,noble
1990,771,Kevin McCallister,,,Male,11510,eight-year-old
1990,9050,Autumn,,,Male,25245,monk
1990,951,John Kimble,,,Male,1100,cop
1990,951,John Kimble,,,Male,1100,hard-edged
1990,9588,Elliott Marston,,,Male,4566,australian
1990,9588,Elliott Marston,,,Male,4566,baron
1990,9588,Elliott Marston,,,Male,4566,land
1990,9742,Brösel,,,Male,57800,artist
1990,9742,Brösel,,,Male,57800,comic
1991,1633,Evelyn Couch,,,Female,8534,southern
1991,1633,Evelyn Couch,,,Female,8534,housewife
1991,1633,Evelyn Couch,,,Female,8534,meets
1991,1633,Evelyn Couch,,,Female,8534,ninny
1991,11284,Maggie Burroughs,Katherine Krueger,,Female,68848,psychologist
1991,11894,Curly Sue,,,Female,30367,young
1991,11894,Curly Sue,,,Female,30367,companion
1991,11894,Grey Ellison,,,Female,6473,rich
1991,11894,Grey Ellison,,,Female,6473,beautiful
1991,3784,Frankie,,,Female,1160,fellow
1991,3784,Frankie,,,Female,1160,waitress
1991,3784,Cora,,,Female,18794,waitress
1991,10337,Virginia Hill,,,Female,516,strong-willed
1991,11933,Diane Lightson,,,Female,3416,gorgeous
1991,11933,Diane Lightson,,,Female,3416,lawyer
1991,12186,Julia,,,Female,5064,uninhibited
1991,56975,Cecilia,,,Female,3809,former
1991,56975,Cecilia,,,Female,3809,girlfriend
1991,30815,Cynthia Kellogg,,,Female,3416,close
1991,30815,Cynthia Kellogg,,,Female,3416,friend
1991,2528,Emma Bovary,,,Female,17882,sensual
1991,31633,Vicki Anderson,,,Female,326,nightclub
1991,31633,Vicki Anderson,,,Female,326,crooner
1991,9048,Lotus,,,Female,68557,seductive
1991,9048,Butterfly,,,Female,26785,hated
1991,9048,Butterfly,,,Female,26785,sister
1991,43654,Isabella,,,Female,3063,jealous
1991,43654,Isabella,,,Female,3063,queen
1991,44192,Dr. Anna Nolmar,,,Female,14326,psychiatrist
1991,10276,Dr. Leo Marvin,,,Male,3037,psychiatrist
1991,10276,Dr. Leo Marvin,,,Male,3037,self-involved
1991,10969,Michael Knight,,,Male,28238,brings
1991,10969,Michael Knight,,,Male,28238,handguns
